-0.107746806408325	0.133581202383547
-0.113196940329965	0.121735784674119
-0.121437458440676	0.14144317832034
-0.112259771836821	0.110315847869586
-0.12297934873294	0.152155936721466
-0.118291514098761	0.149071769972573
-0.125324658351864	0.151949515115161
-0.126117660488308	0.15520114654999
-0.122546635760224	0.168178071564383
-0.119199598643792	0.155621678040056
-0.119973248362964	0.171349699525748
-0.12104646935499	0.166652751542406
-0.121960437599964	0.15556012009363
-0.117576783190144	0.155612585488902
-0.108497660940024	0.110559885496218
-0.110619835648673	0.117571371115614
0.135154055964298	0.185655244978397
0.0873647049035976	0.18714178678568
0.077095384447981	0.187601273207552
0.11335147717509	0.209722133981237
0.137437670761382	0.220189739874374
0.0794963949398334	0.214323381319895
0.112216064921177	0.212254054106858
0.106409602915578	0.199768493355502
-0.0877639344234104	-0.0474292676941289
-0.0736168671363964	-0.0486166185245299
-0.0835618162730451	-0.0439361260978317
-0.0731277864428458	-0.0518081717118965
-0.0790840632820495	-0.0653611452759666
-0.0853605328783276	-0.089999837559319
-0.0961943678891839	-0.0784202728926358
-0.0767128511570995	-0.0793187970631272
-0.0825770756336221	-0.070030292080214
-0.0582689308293526	-0.0400441260584963
-0.0482656665553007	-0.054403999314515
-0.0901393990550438	-0.0555921819190679
-0.0690003657641204	-0.0556642361108593
-0.0723298077642524	-0.0671349116479241
-0.0755758058079895	-0.0577697326650762
-0.0728840018714916	-0.0627620372052261
-0.0397643967508689	-0.00422649394914669
-0.0454584591647005	-0.0501001787490468
-0.0612978253908528	-0.079213521113284
-0.0290924067087391	-0.0322696259760017
-0.044349676517262	-0.0062112824269786
-0.070212404628257	-0.0501790722347099
-0.0464507272549622	-0.0473620373766269
-0.0514440672426731	-0.13099143519698
0.123798972401368	-0.00418262205778746
0.00264772402709758	-0.0472118689459217
0.0289380609419312	-0.035168674038069
0.0508626863969022	-0.0185511986011511
0.0206460262253108	-0.0579862589743282
-0.000270628843500178	-0.0240407778581675
0.00447301028807771	-0.0705521299373462
0.0495810730393271	-0.0331361775686798
0.0585919188239748	-0.0544163133638519
0.040134351626954	-0.0398737503295094
-0.0561417568174641	-0.112958223009109
0.0129355286993215	-0.0552057746716232
-0.0649447154366532	-0.12817003609482
-0.0521027028175875	-0.150738154774264
-0.052245880932335	-0.149959544461032
-0.0219375592576499	-0.0762891175505918
-0.00739854309791724	-0.0912083415220731
-0.0265673337753512	-0.0676750380310058
0.0222501421373479	-0.0849947637221456
-0.0514867049376389	-0.1246797609683
0.0142288566720954	-0.108861573047801
-0.0572582915746782	-0.0581807736927024
0.0248290860971107	-0.080594272082773
0.0795682799270717	-0.041653684541596
0.072234365089476	-0.0500756055569393
0.00633629877967585	-0.0224812362211755
0.0176123775232991	-0.0561441694293316
0.0145981311871922	-0.0511013883399284
0.0473934675835887	-0.0358629068405139
0.103924119011331	-0.0301187253244162
0.0425691937580601	-0.0215756669304627
0.243258775961971	-0.00935613019367337
0.252436843802712	-0.00865025912278537
0.0346979219432589	-0.0809096418874544
0.047650750357542	-0.0520824987123246
0.0134313321918937	-0.0568424252826484
0.127606110362713	-0.0545864778220642
0.0678276615900799	-0.0514851144455273
0.359207576186236	0.0796701287653714
0.0619079489306215	-0.051849671672992
0.151439860059657	-0.0257629661056759
0.109526264472183	-0.112613519665671
0.110292064957483	-0.113155072144518
0.0375798278330861	-0.0598437614955597
0.254617564893416	0.0536293999037246
0.0559284363822681	-0.0628427787322487
0.308263576167005	0.0329032258873248
